date,place,subp_credit_all,subp_credit_coc,subp_credit_whi,debt_in_collect_all,debt_in_collect_coc,debt_in_collect_whi,median_debt_in_collect_all,median_debt_in_collect_coc,median_debt_in_collect_whi,avg_cc_util_all,avg_cc_util_coc,avg_cc_util_whi,stud_loan_del_rate_all,stud_loan_del_rate_coc,stud_loan_del_rate_whi,cc_del_rate_all,cc_del_rate_coc,cc_del_rate_whi,auto_retail_loan_del_rate_all,auto_retail_loan_del_rate_coc,auto_retail_loan_del_rate_whi,mortgage_del_rate_all,mortgage_del_rate_coc,mortgage_del_rate_whi,afs_cred_all,afs_cred_coc,afs_cred_whi,del_afs_credit_rate_all,del_afs_credit_rate_coc,del_afs_credit_rate_whi,median_credit_score_all,median_credit_score_coc,median_credit_score_whi
8/1/2020,37001,26.1,n/a**,23.4,35.3,n/a**,32.45,1342,n/a**,1397,27.69,n/a**,27.08,11.26,n/a**,9.42,4.88,n/a**,4.22,4.13,n/a**,3.62,2.14,n/a**,2.15,6.61,n/a**,6.47,4.82,n/a**,5.6,684,n/a**,698
8/1/2020,37003,15.56,n/a**,15.56,27.51,n/a**,27.51,1209,n/a**,1209,22.05,n/a**,22.05,6,n/a**,6,3.79,n/a**,3.79,2.75,n/a**,2.75,1.43,n/a**,1.43,4.17,n/a**,4.17,n/a*,n/a**,n/a*,723,n/a**,723
8/1/2020,37005,18.87,n/a**,18.87,31.45,n/a**,31.45,1074,n/a**,1074,19.93,n/a**,19.93,n/a*,n/a**,n/a*,6.02,n/a**,6.02,1.54,n/a**,1.54,n/a*,n/a**,n/a*,4.4,n/a**,4.4,n/a*,n/a**,n/a*,727,n/a**,727
8/1/2020,37007,39.94,46.45,26.23,51.95,59.24,34.43,1871,2001,n/a*,31.57,33.5,n/a*,n/a*,n/a*,n/a*,5.17,6.78,n/a*,10.37,11.39,n/a*,7.27,n/a*,n/a*,4.2,4.27,6.56,n/a*,n/a*,n/a*,648,611,675
8/1/2020,37009,19.15,n/a**,19.3,27.11,n/a**,27.07,1158,n/a**,1169,22.92,n/a**,22.89,n/a*,n/a**,n/a*,6.16,n/a**,6.25,3.68,n/a**,3.75,0.96,n/a**,0.99,6.47,n/a**,6.52,n/a*,n/a**,n/a*,709,n/a**,709
8/1/2020,37011,20.29,n/a**,20,26.09,n/a**,26,967,n/a**,967,24.97,n/a**,25.38,n/a*,n/a**,n/a*,2.54,n/a**,2.59,3.03,n/a**,3.09,1.67,n/a**,1.72,2.42,n/a**,2.5,n/a*,n/a**,n/a*,723,n/a**,723
8/1/2020,37013,31.97,n/a**,31.95,45.77,n/a**,45.23,1562,n/a**,1541,28.39,n/a**,28.45,18.89,n/a**,19.77,6.02,n/a**,6.17,4.67,n/a**,4.44,2.26,n/a**,2.44,6.34,n/a**,5.91,0,n/a**,n/a*,669,n/a**,671
8/1/2020,37015,37.54,41.03,n/a**,57.28,59.49,n/a**,1436,1166,n/a**,29.59,28.92,n/a**,26,n/a*,n/a**,7.77,9.38,n/a**,7.69,8.6,n/a**,8.33,n/a*,n/a**,9.06,10.26,n/a**,n/a*,n/a*,n/a**,651,645,n/a**
8/1/2020,37017,34.14,34.44,32.24,43.83,46.67,42.11,1742,n/a*,2157,33.1,36.89,28.78,18.97,n/a*,n/a*,9.95,n/a*,7.58,3.8,n/a*,4.84,2.63,n/a*,n/a*,12.33,14.44,12.5,8.93,n/a*,n/a*,649,653,664
8/1/2020,37019,19.21,n/a*,19.05,28.49,n/a*,28.1,1744,n/a*,1752,21.16,n/a*,21.07,11.58,n/a*,10.98,3.65,n/a*,3.68,2.21,n/a*,2.15,1.75,n/a*,1.53,4.18,n/a*,4.08,7,n/a*,7.29,738,n/a*,739
8/1/2020,37021,21.49,n/a**,21.3,28.79,n/a**,28.6,1257,n/a**,1232,25.11,n/a**,25.14,10.28,n/a**,10.09,3.93,n/a**,3.98,3.14,n/a**,3.04,1.27,n/a**,1.29,3.87,n/a**,3.87,4.38,n/a**,4.46,715,n/a**,715
8/1/2020,37023,26.84,n/a**,27.04,39.41,n/a**,39.3,1424,n/a**,1422,28.16,n/a**,28.28,13.7,n/a**,13.19,6.79,n/a**,6.77,3.35,n/a**,3.05,3.17,n/a**,3.24,5.65,n/a**,5.79,1.32,n/a**,1.32,677,n/a**,677
8/1/2020,37025,24.29,n/a*,23.11,33.86,n/a*,32.58,1853,n/a*,1800,26.69,n/a*,26.34,11.76,n/a*,11.29,4.8,n/a*,4.41,3.21,n/a*,2.94,1.63,n/a*,1.68,5.33,n/a*,5.39,7.06,n/a*,5.88,696,n/a*,702
8/1/2020,37027,28.51,n/a**,28.65,39.32,n/a**,39.51,1202,n/a**,1202,27.26,n/a**,27.32,12.1,n/a**,12.1,5.67,n/a**,5.7,5.54,n/a**,5.54,3.14,n/a**,3.16,6.58,n/a**,6.61,7.41,n/a**,7.41,680,n/a**,679
8/1/2020,37029,26.53,n/a**,25.52,33.67,n/a**,32.81,1811,n/a**,1891,27.92,n/a**,27.37,n/a*,n/a**,n/a*,2.75,n/a**,2.78,3.23,n/a**,3.3,0,n/a**,0,6.12,n/a**,6.25,n/a*,n/a**,n/a*,699,n/a**,703
8/1/2020,37031,20.34,n/a**,20.34,27.94,n/a**,27.94,1626,n/a**,1626,23.83,n/a**,23.83,14.96,n/a**,14.96,4.45,n/a**,4.45,2.45,n/a**,2.45,1.72,n/a**,1.72,2.83,n/a**,2.83,n/a*,n/a**,n/a*,727,n/a**,727
8/1/2020,37033,26.93,n/a**,23.76,31.89,n/a**,27.72,879,n/a**,867,30.69,n/a**,28.81,n/a*,n/a**,n/a*,2.01,n/a**,0,3.01,n/a**,3.66,0,n/a**,0,8.67,n/a**,8.42,n/a*,n/a**,n/a*,672,n/a**,691
8/1/2020,37035,25.5,n/a**,25.63,32.69,n/a**,32.78,1506,n/a**,1499,27.92,n/a**,27.98,8.64,n/a**,8.7,5.76,n/a**,5.75,4.38,n/a**,4.42,2.89,n/a**,2.62,6.05,n/a**,6.12,3.33,n/a**,3.33,691,n/a**,691
8/1/2020,37037,17.71,n/a**,14.77,25.28,n/a**,21.61,884,n/a**,958,23.26,n/a**,21.77,8.8,n/a**,7.69,4.02,n/a**,4.61,2.95,n/a**,2.52,1.63,n/a**,1.96,3.38,n/a**,3.42,n/a*,n/a**,n/a*,726,n/a**,742
8/1/2020,37039,19.03,n/a**,19.16,25.99,n/a**,26.17,1553,n/a**,1553,25.21,n/a**,25.21,n/a*,n/a**,n/a*,3.32,n/a**,3.35,2.34,n/a**,2.35,0.93,n/a**,0.93,4.41,n/a**,4.44,n/a*,n/a**,n/a*,707,n/a**,706
8/1/2020,37041,30.84,n/a**,n/a*,44.93,n/a**,n/a*,1573,n/a**,n/a*,33.05,n/a**,n/a*,n/a*,n/a**,n/a*,5.31,n/a**,n/a*,4.88,n/a**,n/a*,3.17,n/a**,n/a*,5.29,n/a**,n/a*,n/a*,n/a**,n/a*,671,n/a**,n/a*
8/1/2020,37043,18.03,n/a**,18.03,25.68,n/a**,25.68,n/a*,n/a**,n/a*,26.47,n/a**,26.47,n/a*,n/a**,n/a*,4.63,n/a**,4.63,1.47,n/a**,1.47,n/a*,n/a**,n/a*,1.09,n/a**,1.09,n/a*,n/a**,n/a*,714,n/a**,714
8/1/2020,37045,37.43,n/a**,37.34,50.84,n/a**,50.96,2300,n/a**,2264,28.26,n/a**,28.28,15.34,n/a**,15.43,6.66,n/a**,6.8,6,n/a**,5.76,2.63,n/a**,2.4,5.12,n/a**,5.12,3.66,n/a**,3.75,655,n/a**,654
8/1/2020,37047,33.46,31.87,34.24,47.96,47.25,47.46,2210,n/a*,2645,32.37,33.5,29.7,7.06,n/a*,n/a*,8.13,n/a*,5.45,4.34,n/a*,4.17,2.7,n/a*,n/a*,9.17,9.89,9.83,2.7,n/a*,n/a*,654,668,654
8/1/2020,37049,26.74,n/a**,26.26,34.24,n/a**,33.64,2088,n/a**,2043,29.73,n/a**,29.58,9.44,n/a**,9.73,4.53,n/a**,4.56,3.16,n/a**,3.16,1.81,n/a**,1.85,4.9,n/a**,4.98,1.27,n/a**,1.3,685,n/a**,689
8/1/2020,37051,32.21,36.8,24.86,38.61,40.91,28.9,2159,2318,3303,36.45,39.21,27.87,13.37,15.38,n/a*,7.6,8.95,4.41,6.05,6.17,2.92,3,3.93,2.13,8.8,9.88,6.36,4.74,3.85,n/a*,661,645,715
8/1/2020,37053,22.33,n/a**,22.33,29.45,n/a**,29.45,1555,n/a**,1555,31.97,n/a**,31.97,n/a*,n/a**,n/a*,4.26,n/a**,4.26,3.11,n/a**,3.11,0,n/a**,0,5.46,n/a**,5.46,n/a*,n/a**,n/a*,703,n/a**,703
8/1/2020,37055,18.75,n/a**,18.75,26.98,n/a**,26.98,1469,n/a**,1469,22.4,n/a**,22.4,9.8,n/a**,9.8,3.7,n/a**,3.7,1.82,n/a**,1.82,1.72,n/a**,1.72,3.66,n/a**,3.66,n/a*,n/a**,n/a*,736,n/a**,736
8/1/2020,37057,26.53,n/a**,27.57,35.1,n/a**,35.69,1568,n/a**,1565,28.87,n/a**,28.55,15.57,n/a**,16.85,5.14,n/a**,4.39,4.86,n/a**,5.44,1.74,n/a**,1.98,6.98,n/a**,7.31,5.14,n/a**,5.23,683,n/a**,678
8/1/2020,37059,18.53,n/a**,18.53,26.52,n/a**,26.52,1746,n/a**,1746,25.05,n/a**,25.05,6.35,n/a**,6.35,4.12,n/a**,4.12,3.85,n/a**,3.85,1.91,n/a**,1.91,4.63,n/a**,4.63,n/a*,n/a**,n/a*,729,n/a**,729
8/1/2020,37061,39.9,40.86,38.44,52.99,58.37,50.54,1234,1177,1498,31.63,33.42,30.93,13.59,n/a*,n/a*,8.47,7.06,8.92,5,7.69,4.27,3.33,n/a*,4.76,8.64,7,10.48,5.88,n/a*,n/a*,640,626,651
8/1/2020,37063,23.07,29.89,10.42,29.02,36.89,16.41,1211,1253,909,25.08,28.65,21.17,11.26,12.84,6.41,4.46,6.14,2.79,3.22,3.7,0.58,1.04,1.73,0,3.78,4.22,2.88,9.2,9.26,n/a*,707,674,747
8/1/2020,37065,44.08,43.42,n/a*,54.65,53.38,n/a*,2036,2131,n/a*,35.6,35.11,n/a*,28.44,28,n/a*,10.3,10.59,n/a*,4.7,6.67,n/a*,4.3,n/a*,n/a*,10.14,9.96,n/a*,1.39,n/a*,n/a*,619,619,n/a*
8/1/2020,37067,26.13,44.31,19.3,34.63,53.79,27.1,1309,1140,1288,27.94,37.02,25.88,10.79,20,6.13,5.24,11.66,4.53,3.62,7.12,2.54,1.76,2.05,1.19,5.51,8.29,4.3,3.5,2.86,4.62,688,613,721
8/1/2020,37069,26.17,n/a*,21.18,37.53,n/a*,31.47,1653,n/a*,1900,30.44,n/a*,28.07,17.75,n/a*,14.04,5.64,n/a*,5.29,3.02,n/a*,2.03,2.99,n/a*,1.55,6.19,n/a*,6.18,1.64,n/a*,n/a*,675,n/a*,705
8/1/2020,37071,31.81,n/a**,29.6,42.87,n/a**,40.09,2059,n/a**,2126,30.37,n/a**,29.4,11.87,n/a**,11.22,6.09,n/a**,5.81,4.51,n/a**,4.25,2.55,n/a**,2.65,5.78,n/a**,5.89,4.39,n/a**,5.11,668,n/a**,675
8/1/2020,37073,34.64,n/a**,34.62,45.75,n/a**,42.31,1615,n/a**,n/a*,35.31,n/a**,n/a*,n/a*,n/a**,n/a*,7.69,n/a**,n/a*,6.33,n/a**,n/a*,n/a*,n/a**,n/a*,5.23,n/a**,5.13,n/a*,n/a**,n/a*,659,n/a**,673
8/1/2020,37075,24.81,n/a**,24.81,35.34,n/a**,35.34,n/a*,n/a**,n/a*,25.74,n/a**,25.74,n/a*,n/a**,n/a*,3.28,n/a**,3.28,3.33,n/a**,3.33,n/a*,n/a**,n/a*,6.02,n/a**,6.02,n/a*,n/a**,n/a*,678,n/a**,678
8/1/2020,37077,29.22,n/a**,24.23,38.35,n/a**,34.66,1710,n/a**,1435,32.4,n/a**,32.07,8.47,n/a**,n/a*,4.21,n/a**,4.86,3.78,n/a**,2.5,1.66,n/a**,3.48,6.78,n/a**,6.13,3.64,n/a**,n/a*,672,n/a**,676
8/1/2020,37079,37.5,n/a**,n/a*,53.41,n/a**,n/a*,1089,n/a**,n/a*,31.66,n/a**,n/a*,n/a*,n/a**,n/a*,6.38,n/a**,n/a*,3.54,n/a**,n/a*,n/a*,n/a**,n/a*,8.33,n/a**,n/a*,n/a*,n/a**,n/a*,632,n/a**,n/a*
8/1/2020,37081,27.65,38.95,17.41,35.18,47.97,23.27,1396,1313,1379,28,34.27,23.06,13.69,16.73,9.26,5.96,9.79,4.01,4.58,7.72,2.28,2.1,2.73,1.81,5.99,8.04,3.73,5.45,4.88,5.13,681,640,736
8/1/2020,37083,38.61,43.46,n/a**,49.61,55.77,n/a**,1992,2037,n/a**,30.46,29.42,n/a**,21.67,n/a*,n/a**,9.67,11.39,n/a**,8.36,10.68,n/a**,4.93,n/a*,n/a**,11.65,10.38,n/a**,10.11,n/a*,n/a**,638,618,n/a**
8/1/2020,37085,29.22,n/a**,27.95,37.6,n/a**,36.98,1752,n/a**,1609,32.58,n/a**,30.8,8.78,n/a**,9.52,6.37,n/a**,6.19,3.96,n/a**,3.57,2.87,n/a**,2.52,6.43,n/a**,6.26,2.68,n/a**,3.41,673,n/a**,675
8/1/2020,37087,22.96,n/a**,23.1,31.01,n/a**,31.2,1267,n/a**,1267,26.43,n/a**,26.49,7.78,n/a**,7.78,4.87,n/a**,4.89,2.48,n/a**,2.48,2.6,n/a**,2.6,5.37,n/a**,5.4,0,n/a**,0,701,n/a**,701
8/1/2020,37089,18.32,n/a**,18.08,27.04,n/a**,26.69,1156,n/a**,1198,22.72,n/a**,22.68,9.35,n/a**,9.85,4.49,n/a**,4.58,2.94,n/a**,2.91,0.66,n/a**,0.46,3.68,n/a**,3.81,5.08,n/a**,5.17,726,n/a**,727
8/1/2020,37091,36.16,36.54,n/a**,54.09,55.15,n/a**,1672,1510,n/a**,35.42,35.29,n/a**,22.86,22.39,n/a**,7.52,8.06,n/a**,6.71,5.67,n/a**,1.52,1.56,n/a**,12.89,12.96,n/a**,n/a*,n/a*,n/a**,648,646,n/a**
8/1/2020,37093,30.63,44.07,n/a**,40.74,57.63,n/a**,2173,n/a*,n/a**,37.58,n/a*,n/a**,13.21,n/a*,n/a**,8.87,n/a*,n/a**,7.86,n/a*,n/a**,2.97,n/a*,n/a**,11.54,11.86,n/a**,4.94,n/a*,n/a**,656,605,n/a**
8/1/2020,37095,27.87,n/a*,n/a*,40.98,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,4.92,n/a*,n/a*,n/a*,n/a*,n/a*,691,n/a*,n/a*
8/1/2020,37097,21.51,n/a**,21.35,29.41,n/a**,29.29,1965,n/a**,1958,27.73,n/a**,27.64,10.69,n/a**,10.74,5.9,n/a**,5.81,2.98,n/a**,2.91,1.56,n/a**,1.56,4.67,n/a**,4.59,5.43,n/a**,4.76,708,n/a**,708
8/1/2020,37099,21.63,29.55,20.66,28.53,43.18,26.38,1726,n/a*,1650,28.58,n/a*,27.39,12,n/a*,10,7.14,n/a*,7.09,4.88,n/a*,3.83,1.59,n/a*,1.71,5.8,9.09,5.35,n/a*,n/a*,n/a*,692,646,700
8/1/2020,37101,24.17,n/a**,21.58,34.37,n/a**,31.59,1395,n/a**,1339,29.63,n/a**,29.56,10.64,n/a**,8.62,5.42,n/a**,5.05,2.75,n/a**,2.47,1.74,n/a**,1.85,5.74,n/a**,5.47,4.32,n/a**,3.39,685,n/a**,694
8/1/2020,37103,31.13,n/a**,28.38,45.28,n/a**,48.65,n/a*,n/a**,n/a*,37.77,n/a**,n/a*,n/a*,n/a**,n/a*,7.02,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,7.55,n/a**,9.46,n/a*,n/a**,n/a*,656,n/a**,663
8/1/2020,37105,30.15,n/a**,n/a*,38.11,n/a**,n/a*,1321,n/a**,n/a*,29.06,n/a**,n/a*,11.86,n/a**,n/a*,3.86,n/a**,n/a*,2.54,n/a**,n/a*,3.07,n/a**,n/a*,4.14,n/a**,n/a*,n/a*,n/a**,n/a*,672,n/a**,n/a*
8/1/2020,37107,37.15,45.63,33.33,55.56,66.92,50.67,2018,2280,n/a*,29.04,36.84,n/a*,20.35,n/a*,n/a*,6.15,5.41,n/a*,5.15,9.9,n/a*,5.49,n/a*,n/a*,6.51,8.75,4,1.72,n/a*,n/a*,641,610,673
8/1/2020,37109,22.76,n/a**,22.86,32.53,n/a**,32.69,1579,n/a**,1579,25.63,n/a**,25.68,9.33,n/a**,9.52,5.04,n/a**,4.98,3.19,n/a**,3.24,0.95,n/a**,0.95,3.87,n/a**,3.92,3.77,n/a**,3.77,713,n/a**,713
8/1/2020,37111,27.78,n/a**,27.82,39.46,n/a**,39.51,1142,n/a**,1142,27.3,n/a**,27.3,14.29,n/a**,14.29,5.78,n/a**,5.78,2.97,n/a**,2.97,1.84,n/a**,1.84,4.84,n/a**,4.85,n/a*,n/a**,n/a*,678,n/a**,678
8/1/2020,37113,22.18,n/a**,22.24,27.91,n/a**,28.22,1569,n/a**,1442,24.73,n/a**,24.33,n/a*,n/a**,n/a*,3.38,n/a**,3.56,5.83,n/a**,6.19,2.04,n/a**,2.13,4.83,n/a**,4.49,n/a*,n/a**,n/a*,708,n/a**,706
8/1/2020,37115,22.6,n/a**,22.6,28.81,n/a**,28.81,1287,n/a**,1287,25.63,n/a**,25.63,n/a*,n/a**,n/a*,3.98,n/a**,3.98,2.76,n/a**,2.76,2.67,n/a**,2.67,5.37,n/a**,5.37,n/a*,n/a**,n/a*,699,n/a**,699
8/1/2020,37117,37.83,49.3,32.08,50.15,61.97,41.51,1900,n/a*,n/a*,31.25,n/a*,n/a*,n/a*,n/a*,n/a*,5.52,n/a*,n/a*,8.13,n/a*,n/a*,5.19,n/a*,n/a*,7.04,7.04,7.55,n/a*,n/a*,n/a*,652,600,655
8/1/2020,37119,24.75,35,13.48,32.81,45.48,18.68,1825,1898,1578,26.81,32.33,22.29,11.1,13.48,8.02,4.78,7.07,3.17,3.92,5.78,1.75,1.62,2.98,0.81,4.56,6.6,2.35,5.72,5.53,6.71,694,651,747
8/1/2020,37121,25.47,n/a**,25.47,31.46,n/a**,31.46,1281,n/a**,1281,31.21,n/a**,31.21,n/a*,n/a**,n/a*,2.24,n/a**,2.24,1.79,n/a**,1.79,2.99,n/a**,2.99,5.99,n/a**,5.99,n/a*,n/a**,n/a*,681,n/a**,681
8/1/2020,37123,30.2,n/a**,27.08,41.37,n/a**,40.63,1604,n/a**,1469,33.35,n/a**,28.49,n/a*,n/a**,n/a*,4.76,n/a**,3.17,6.82,n/a**,7.09,4.21,n/a**,2.67,5.58,n/a**,6.25,n/a*,n/a**,n/a*,668,n/a**,675
8/1/2020,37125,16.37,n/a**,14.92,20.67,n/a**,18.93,1268,n/a**,1110,22.64,n/a**,21.28,7.83,n/a**,5.84,4.01,n/a**,3.72,2.37,n/a**,2.01,2.71,n/a**,2.41,3.75,n/a**,3.53,0,n/a**,n/a*,741,n/a**,752
8/1/2020,37127,30.68,36.59,23.96,42.04,56.1,31.31,1498,n/a*,1823,29.87,n/a*,30.35,16.06,n/a*,n/a*,5.71,n/a*,4.05,4.72,n/a*,3.65,1.82,n/a*,0,8.55,9.76,10.86,5.34,n/a*,n/a*,667,657,690
8/1/2020,37129,24.89,n/a**,22.64,35.15,n/a**,32.25,2129,n/a**,2075,26,n/a**,25.31,12.22,n/a**,10.23,3.39,n/a**,3.26,2.05,n/a**,2.19,2.27,n/a**,2.13,3.59,n/a**,3.23,8.27,n/a**,8.49,702,n/a**,715
8/1/2020,37131,28.87,32.12,16.46,48.45,53.37,31.65,1450,1825,n/a*,24.27,30.47,13.16,n/a*,n/a*,n/a*,3.19,3.39,n/a*,7.09,10,n/a*,0,n/a*,n/a*,8.59,10.88,2.53,n/a*,n/a*,n/a*,667,653,733
8/1/2020,37133,26.58,n/a**,26.01,33.24,n/a**,32.33,1962,n/a**,1875,35.86,n/a**,34.96,12.13,n/a**,11.36,4.85,n/a**,5.04,3.16,n/a**,2.73,2.34,n/a**,2.7,5.55,n/a**,5.35,5.13,n/a**,4.55,676,n/a**,682
8/1/2020,37135,14.74,n/a*,14.34,20.01,n/a*,19.7,1046,n/a*,992,18.07,n/a*,18.02,6.49,n/a*,6.12,2.48,n/a*,2.44,2.36,n/a*,2.47,1.58,n/a*,1.47,1.62,n/a*,1.55,n/a*,n/a*,n/a*,747,n/a*,746
8/1/2020,37137,22.34,n/a*,18.92,34.57,n/a*,27.03,1278,n/a*,n/a*,27.47,n/a*,24.91,n/a*,n/a*,n/a*,7.14,n/a*,7.61,1.2,n/a*,1.56,n/a*,n/a*,n/a*,9.57,n/a*,8.11,n/a*,n/a*,n/a*,716,n/a*,741
8/1/2020,37139,31.12,n/a**,n/a**,43.29,n/a**,n/a**,2151,n/a**,n/a**,32.27,n/a**,n/a**,16.85,n/a**,n/a**,4.26,n/a**,n/a**,1.77,n/a**,n/a**,0.62,n/a**,n/a**,6.79,n/a**,n/a**,n/a*,n/a**,n/a**,668,n/a**,n/a**
8/1/2020,37141,27.34,n/a**,22.7,39.22,n/a**,32.79,1921,n/a**,2009,28.27,n/a**,26.88,10.32,n/a**,8.79,4.15,n/a**,4.03,3.08,n/a**,1.95,2.98,n/a**,2.11,4.58,n/a**,3.26,n/a*,n/a**,n/a*,691,n/a**,706
8/1/2020,37143,25.22,n/a**,25.11,40.87,n/a**,40.36,1500,n/a**,1500,26.43,n/a**,26.37,n/a*,n/a**,n/a*,4.8,n/a**,4.92,5.31,n/a**,4.59,4.69,n/a**,4.76,8.26,n/a**,7.62,n/a*,n/a**,n/a*,680,n/a**,682
8/1/2020,37145,23.55,n/a**,20,34.97,n/a**,31.43,1296,n/a**,1653,31.61,n/a**,31.43,9.46,n/a**,9.62,6.76,n/a**,6.57,3.8,n/a**,4.52,1.45,n/a**,1.75,9.67,n/a**,10.65,1.82,n/a**,n/a*,676,n/a**,685
8/1/2020,37147,35.53,47.85,27.91,46.62,60.62,38.2,1756,1577,1804,30.53,35.69,28.39,15.22,18.63,12.58,6.62,10.22,5.4,5.17,6.12,4.4,2.68,4.1,2.46,7.08,8.71,5.56,6.11,6.85,4.94,658,605,682
8/1/2020,37149,18.64,n/a**,18.43,28.14,n/a**,27.99,905,n/a**,889,22.11,n/a**,22.21,n/a*,n/a**,n/a*,4.32,n/a**,4.35,5.56,n/a**,5.56,1.27,n/a**,1.27,2.71,n/a**,2.73,n/a*,n/a**,n/a*,723,n/a**,723
8/1/2020,37151,27.46,n/a*,25.58,35.2,n/a*,33.13,1433,n/a*,1368,28.6,n/a*,28.51,11.69,n/a*,12.56,6.37,n/a*,6.01,4.36,n/a*,4.16,2.09,n/a*,2.33,5.87,n/a*,5.77,2.38,n/a*,2.88,678,n/a*,687
8/1/2020,37153,35.27,n/a*,34.83,43.11,n/a*,42.47,1462,n/a*,1208,31.1,n/a*,30.5,14.04,n/a*,n/a*,9.71,n/a*,10.92,8.1,n/a*,8.67,5.15,n/a*,3.37,6.39,n/a*,5.39,n/a*,n/a*,n/a*,652,n/a*,654
8/1/2020,37155,41.62,39.91,n/a*,51.99,53.85,n/a*,1529,1295,n/a*,34.41,34.79,n/a*,14.23,14.38,n/a*,9.97,9.69,n/a*,8.39,8.15,n/a*,5.48,7.38,n/a*,7.9,7.78,n/a*,6.38,5.81,n/a*,628,630,n/a*
8/1/2020,37157,29.94,n/a**,29.87,35.03,n/a**,34.81,1489,n/a**,1461,29.97,n/a**,30.01,15,n/a**,14.65,6.97,n/a**,6.97,5.1,n/a**,4.84,3.56,n/a**,3.63,7.64,n/a**,7.7,6.48,n/a**,6.6,675,n/a**,675
8/1/2020,37159,28.95,n/a*,25.87,40.69,n/a*,38.09,1787,n/a*,1803,27.59,n/a*,26.77,16.23,n/a*,13.62,6.29,n/a*,6.05,3.89,n/a*,3.65,1.47,n/a*,1.6,5.96,n/a*,5.35,6.11,n/a*,5.62,675,n/a*,687
8/1/2020,37161,27.48,n/a**,27.15,38.13,n/a**,37.91,1376,n/a**,1352,27.75,n/a**,27.57,4.95,n/a**,4,6.64,n/a**,6.67,5.53,n/a**,5.58,2.54,n/a**,2.54,3.85,n/a**,3.79,n/a*,n/a**,n/a*,675,n/a**,675
8/1/2020,37163,34.96,n/a*,33.74,44.6,n/a*,43.9,1478,n/a*,1782,31.21,n/a*,33.98,11.29,n/a*,n/a*,7.71,n/a*,7.83,5.8,n/a*,2.7,7.95,n/a*,8,6.78,n/a*,6.1,3.13,n/a*,n/a*,650,n/a*,655
8/1/2020,37165,44.11,n/a*,n/a**,55.89,n/a*,n/a**,1420,n/a*,n/a**,35.29,n/a*,n/a**,19.05,n/a*,n/a**,13.22,n/a*,n/a**,7.27,n/a*,n/a**,7.35,n/a*,n/a**,10.18,n/a*,n/a**,3.92,n/a*,n/a**,615,n/a*,n/a**
8/1/2020,37167,23.91,n/a**,24.11,36.35,n/a**,36.27,1475,n/a**,1599,26.49,n/a**,26.77,9.43,n/a**,9.52,5.42,n/a**,5.52,2.02,n/a**,2.06,2.16,n/a**,1.81,5.35,n/a**,5.25,n/a*,n/a**,n/a*,691,n/a**,691
8/1/2020,37169,25.12,n/a**,25.12,34.85,n/a**,34.85,1159,n/a**,1159,27.33,n/a**,27.33,8.47,n/a**,8.47,3.93,n/a**,3.93,4.07,n/a**,4.07,4.6,n/a**,4.6,4.87,n/a**,4.87,n/a*,n/a**,n/a*,697,n/a**,697
8/1/2020,37171,26.64,n/a**,26.43,37.26,n/a**,36.97,1172,n/a**,1105,25.92,n/a**,25.95,11.63,n/a**,11.63,6.97,n/a**,7.01,3.01,n/a**,3.03,1.09,n/a**,1.1,3.78,n/a**,3.81,n/a*,n/a**,n/a*,682,n/a**,683
8/1/2020,37173,28.67,n/a*,29.55,34.67,n/a*,35.61,1922,n/a*,n/a*,27.25,n/a*,27.47,n/a*,n/a*,n/a*,4.48,n/a*,3.28,6.67,n/a*,5.36,n/a*,n/a*,n/a*,6,n/a*,6.06,n/a*,n/a*,n/a*,676,n/a*,676
8/1/2020,37175,19.36,n/a**,19.36,24.26,n/a**,24.26,885,n/a**,885,24.26,n/a**,24.26,7.69,n/a**,7.69,5.07,n/a**,5.07,2.89,n/a**,2.89,2.63,n/a**,2.63,3.19,n/a**,3.19,n/a*,n/a**,n/a*,721,n/a**,721
8/1/2020,37177,n/a*,n/a**,n/a**,n/a*,n/a**,n/a**,n/a*,n/a**,n/a**,n/a*,n/a**,n/a**,n/a*,n/a**,n/a**,n/a*,n/a**,n/a**,n/a*,n/a**,n/a**,n/a*,n/a**,n/a**,n/a*,n/a**,n/a**,n/a*,n/a**,n/a**,n/a*,n/a**,n/a**
8/1/2020,37179,18.66,n/a*,18.16,26.55,n/a*,25.78,1852,n/a*,1907,25.2,n/a*,25.05,9.07,n/a*,9,3.99,n/a*,3.86,1.55,n/a*,1.4,1.49,n/a*,1.38,3.47,n/a*,3.41,7.63,n/a*,7.21,725,n/a*,727
8/1/2020,37181,39.32,41.94,n/a*,48.85,52.33,n/a*,1574,1363,n/a*,36.01,36.33,n/a*,15.38,n/a*,n/a*,9.06,7.92,n/a*,7.97,8.42,n/a*,8.85,n/a*,n/a*,7.83,6.45,n/a*,9.8,n/a*,n/a*,633,623,n/a*
